Req_ID,Req_Name,Component,Release_Count,Hotfix_Count,Traceability_Status,Related_Components,Tags,Severity,Deploy_Touch_Count,Last_Release_Date,Impact_Score,Risk_Level,Blast_Radius
CHP-2438,Prepare to release July 2 (UI),,1,8,DEPLOYED_TESTED,,,,8,2025.07.08,60,HIGH,General | untagged | 8 deploy touches
CHP-1986,"Column Updates for RFQ, Quotes, and Orders List Views",,7,0,VERIFIED,,[qe],,0,2025-08-22,30,MEDIUM,General | [qe] | 0 deploy touches
CHP-2170,CRM Auth provider refactoring,,7,0,VERIFIED,,,,0,2025-08-22,30,MEDIUM,General | untagged | 0 deploy touches
CHP-2234,QE:: [CRM]: Automate Search[Projects],,7,0,VERIFIED,,"[ui-automation, qe]",,0,2025-08-22,30,MEDIUM,"General | [ui-automation, qe] | 0 deploy touches"
CHP-2236,QE:: [CRM]: Automate Search[Quotes],,7,0,VERIFIED,,"[ui-automation, qe]",,0,2025-08-22,30,MEDIUM,"General | [ui-automation, qe] | 0 deploy touches"
CHP-2237,QE:: [CRM]: Automate Search[Orders],,7,0,VERIFIED,,"[qe, ui-automation]",,0,2025-08-22,30,MEDIUM,"General | [qe, ui-automation] | 0 deploy touches"
CHP-2239,QE:: [CRM]: Automate Recent search,,7,0,VERIFIED,,"[qe, ui-automation]",,0,2025-08-22,30,MEDIUM,"General | [qe, ui-automation] | 0 deploy touches"
CHP-2246,QE:: [CRM]: Automate Side Menu Navigations,,7,0,VERIFIED,,"[qe, ui-automation]",,0,2025-08-22,30,MEDIUM,"General | [qe, ui-automation] | 0 deploy touches"
CHP-2308,QE::[CRM] Document test cases for Tasks,,7,0,VERIFIED,,,,0,2025-08-22,30,MEDIUM,General | untagged | 0 deploy touches
CHP-2321,QE:: Ui:: [CRM] Automate Create Project,,7,0,VERIFIED,,,,0,2025-08-22,30,MEDIUM,General | untagged | 0 deploy touches
CHP-2322,QE:: [CRM] Automate Project Flows,,7,0,VERIFIED,,"[ui, tasks]",,0,2025-08-22,30,MEDIUM,"General | [ui, tasks] | 0 deploy touches"
CHP-2331,QE:: UI:: [CRM] Automate Archive Projects,,7,0,VERIFIED,,"[qe, ui-automation]",,0,2025-08-22,30,MEDIUM,"General | [qe, ui-automation] | 0 deploy touches"
CHP-2378,"QE:: [CRM] Automate Account rfq, quote, order cards",,7,0,VERIFIED,,[qe],,0,2025-08-22,30,MEDIUM,General | [qe] | 0 deploy touches
CHP-2498,QE:: Write test cases at service level,,7,0,VERIFIED,,,,0,2025-08-22,30,MEDIUM,General | untagged | 0 deploy touches
CHP-2716,QE:: [CRM] Automate Contact Filters,,7,0,VERIFIED,,"[qe, ui-automation]",,0,2025-08-22,30,MEDIUM,"General | [qe, ui-automation] | 0 deploy touches"
CHP-2719,QE:: [CRM] Automate Contact Search,,7,0,VERIFIED,,"[qe, ui-automation]",,0,2025-08-22,30,MEDIUM,"General | [qe, ui-automation] | 0 deploy touches"
CHP-3311,"1) Add Created Date Filter for RFQs, Quotes, and Orders 2) Change IPN to CPN",,7,0,VERIFIED,,,,0,2025-08-22,30,MEDIUM,General | untagged | 0 deploy touches
CHP-2328,QE:: UI:: [CRM] Automate Filters - BoM Type,,6,0,VERIFIED,,"[qe, ui-automation]",,0,2025-08-22,30,MEDIUM,"General | [qe, ui-automation] | 0 deploy touches"
CHP-2314,CRM - Split RFQs/Quotes into separate lists,,5,0,VERIFIED,,,,0,2025-08-22,30,MEDIUM,General | untagged | 0 deploy touches
CHP-2721,QE:: [CRM] Automate Contact Invitation,,6,0,VERIFIED,,"[qe, ui-automation]",,0,2025-08-13,30,MEDIUM,"General | [qe, ui-automation] | 0 deploy touches"
CHP-1422,Accessibility - Basic keyboard navigation,,5,0,VERIFIED,,,,0,2025-08-13,30,MEDIUM,General | untagged | 0 deploy touches
CHP-1762,QE:: [CRM]: BOM Projects test case documentation,,5,0,VERIFIED,,[qe],,0,2025-08-13,30,MEDIUM,General | [qe] | 0 deploy touches
CHP-1764,QE:: [CRM]: Excess Projects test case documentation,,5,0,VERIFIED,,[qe],,0,2025-08-13,30,MEDIUM,General | [qe] | 0 deploy touches
CHP-1883,QE:: [CRM]: Orders list view test case documentation,,5,0,VERIFIED,,[qe],,0,2025-08-13,30,MEDIUM,General | [qe] | 0 deploy touches
CHP-1901,QE:: [CRM]:Parts View test case documentation,,5,0,VERIFIED,,[qe],,0,2025-08-13,30,MEDIUM,General | [qe] | 0 deploy touches
CHP-1902,QE:: [CRM]:Create user and list users test case documentation,,5,0,VERIFIED,,[qe],,0,2025-08-13,30,MEDIUM,General | [qe] | 0 deploy touches
CHP-2058,QE:: [CRM] Review all the testcases,,5,0,VERIFIED,,,,0,2025-08-13,30,MEDIUM,General | untagged | 0 deploy touches
CHP-2382,QE:: [MC1]: Automate Terms & Conditions,,5,0,VERIFIED,,"[qe, ui-automation]",,0,2025-08-13,30,MEDIUM,"General | [qe, ui-automation] | 0 deploy touches"
CHP-2407,QE:: [MC1]: Automate Quotes- pagination,,5,0,VERIFIED,,"[qe, ui-automation]",,0,2025-08-13,30,MEDIUM,"General | [qe, ui-automation] | 0 deploy touches"
CHP-251,Document the testcases for Personal Information,,5,0,VERIFIED,,,,0,2025-08-13,30,MEDIUM,General | untagged | 0 deploy touches
CHP-2723,QE:: [CRM] Automate Contact Sort & Pagination,,5,0,VERIFIED,,"[qe, ui-automation]",,0,2025-08-13,30,MEDIUM,"General | [qe, ui-automation] | 0 deploy touches"
CHP-1576,QE::UI::Automate Download Sell Excess Template,,3,0,VERIFIED,,"[qe, ui-automation]",,0,2025-08-13,30,MEDIUM,"General | [qe, ui-automation] | 0 deploy touches"
CHP-2334,QE:: UI:: [CRM] Automate Go to specific project,,3,0,VERIFIED,,"[qe, ui-automation]",,0,2025-07-25,30,MEDIUM,"General | [qe, ui-automation] | 0 deploy touches"
CHP-2393,QE:: [MC1]: Automate Orders- Projects,,3,0,VERIFIED,,"[qe, ui-automation]",,0,2025-07-25,30,MEDIUM,"General | [qe, ui-automation] | 0 deploy touches"
CHP-2417,QE:: [MC1]: Automate Archive project,,3,0,VERIFIED,,"[qe, ui-automation]",,0,2025-07-25,30,MEDIUM,"General | [qe, ui-automation] | 0 deploy touches"
CHP-2365,Parts Migration from CRM,Data,2,0,VERIFIED,,[backend],,0,2026-05-05,25,MEDIUM,Data | [backend] | 0 deploy touches
CHP-2282,QE:: Opensearch version upgrade,Infra,1,0,VERIFIED,,[qe],,0,2026-05-05,25,MEDIUM,Infra | [qe] | 0 deploy touches
CHP-2340,Dashboard -> Account Activity section needs formatting (blue lines),UI,2,0,VERIFIED,,,,0,2026-04-21,25,MEDIUM,UI | untagged | 0 deploy touches
CHP-2578,QE Release Validations for enabling multi-threading for fn-connect (accounts),Backend,1,0,VERIFIED,,"[qe, release/2025.07.18]",,0,2026-04-01,25,MEDIUM,"Backend | [qe, release/2025.07.18] | 0 deploy touches"
CHP-2027,Feature : Account split flow testing in xCRM,,0,0,UNTESTED,,"[crm-integration, backend]",High,0,,20,LOW,"General | [crm-integration, backend] | 0 deploy touches"
CHP-977,BoM - Make Manufactuer and Quantity as Optional,,0,0,UNTESTED,,,High,0,,20,LOW,General | untagged | 0 deploy touches
CHP-5635,Contact List View :: use stage for all contact Tabs,,1,0,DEPLOYED_TESTED,,[ui],,1,2026.05.21,15,LOW,General | [ui] | 1 deploy touches
CHP-3673,New FAB enhancements,,1,0,DEPLOYED_TESTED,,,,1,2026.01.25,15,LOW,General | untagged | 1 deploy touches
CHP-3753,Permissions - UI changes for Market Offers,,1,0,DEPLOYED_TESTED,,,,1,2026.01.25,15,LOW,General | untagged | 1 deploy touches
CHP-3760,Permissions - UI changes for Purchasing < Sourcing Requests,,1,0,DEPLOYED_TESTED,,,,1,2026.01.25,15,LOW,General | untagged | 1 deploy touches
CHP-3786,New Filter Design: UI,,1,0,DEPLOYED_TESTED,,,,1,2026.01.25,15,LOW,General | untagged | 1 deploy touches
CHP-3832,Activity Section: Comments Tab,,1,0,DEPLOYED_TESTED,,,,1,2026.01.25,15,LOW,General | untagged | 1 deploy touches
CHP-3857,Implement notes indicator in entities,,1,0,DEPLOYED_TESTED,,[backend],,1,2026.01.25,15,LOW,General | [backend] | 1 deploy touches
CHP-3862,isClosed should be enabled by default,,1,0,DEPLOYED_TESTED,,,,1,2026.01.25,15,LOW,General | untagged | 1 deploy touches
CHP-3865,Create RFQ from RFQ Line Details Page,,1,0,DEPLOYED_TESTED,,,,1,2026.01.25,15,LOW,General | untagged | 1 deploy touches
CHP-3878,Improvements to the Create RFQ modal,,1,0,DEPLOYED_TESTED,,[user-feedback],,1,2026.01.25,15,LOW,General | [user-feedback] | 1 deploy touches
CHP-3881,Support Multiple Dropdown Buttons,,1,0,DEPLOYED_TESTED,,,,1,2026.01.25,15,LOW,General | untagged | 1 deploy touches
CHP-3882,Allow fundCode to be set while creating Rfq,,1,0,DEPLOYED_TESTED,,"[ui, backend]",,2,2026.01.25,15,LOW,"General | [ui, backend] | 2 deploy touches"
CHP-3887,Quotes Enhancements,,1,0,DEPLOYED_TESTED,,,,1,2026.01.25,15,LOW,General | untagged | 1 deploy touches
CHP-3903,Introduce regionName in account,,1,0,DEPLOYED_TESTED,,,,1,2026.01.25,15,LOW,General | untagged | 1 deploy touches
CHP-3904,Part Sourcing User Feedback,,1,0,DEPLOYED_TESTED,,,,1,2026.01.25,15,LOW,General | untagged | 1 deploy touches
CHP-3905,Create SR from SO,,1,0,DEPLOYED_TESTED,,,,1,2026.01.25,15,LOW,General | untagged | 1 deploy touches
CHP-3907,Send quote option in 3 dots for any quote,,1,0,DEPLOYED_TESTED,,,,1,2026.01.25,15,LOW,General | untagged | 1 deploy touches
CHP-3676,Sourcing Request enhancement,,2,0,REGRESSION_COVERED,,[backend],,1,2026.01.05,15,LOW,General | [backend] | 1 deploy touches
CHP-3682,RFQ & Quote enhancement,,2,0,REGRESSION_COVERED,,[backend],,1,2026.01.05,15,LOW,General | [backend] | 1 deploy touches
CHP-3770,Sourcing: Enhance Historical Activity List,,2,0,REGRESSION_COVERED,,,,1,2026.01.05,15,LOW,General | untagged | 1 deploy touches
CHP-113,Canonical DB mapping for entities list 1,,2,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-114,Canonical DB mapping for entities list 2,,2,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-1195,Sentry logs enhancements,,2,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-1276,Project - Part Details and Sourcing Plan Export - UI,,2,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-1317,Connect - Quote enhancement,,2,0,VERIFIED,,[backend],,0,2026-05-20,15,LOW,General | [backend] | 0 deploy touches
CHP-1621,Connect - Outbound Contact create sync,,2,0,VERIFIED,,[backend],,0,2026-05-20,15,LOW,General | [backend] | 0 deploy touches
CHP-1622,Connect - Outbound Contact Update sync,,2,0,VERIFIED,,[backend],,0,2026-05-20,15,LOW,General | [backend] | 0 deploy touches
CHP-1671,Account - Summary tab,,2,0,VERIFIED,,[ui],,0,2026-05-20,15,LOW,General | [ui] | 0 deploy touches
CHP-1677,Account - Contacts tab,,2,0,VERIFIED,,[ui],,0,2026-05-20,15,LOW,General | [ui] | 0 deploy touches
CHP-1678,Contact - Details tab - readonly fields,,2,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-1923,CrmUser creation enhancement,,2,0,VERIFIED,,[backend],,0,2026-05-20,15,LOW,General | [backend] | 0 deploy touches
CHP-2275,Contact entity enhancement,,2,0,VERIFIED,,[backend],,0,2026-05-20,15,LOW,General | [backend] | 0 deploy touches
CHP-2277,Account - Summary tab tweaks,,2,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-2310,QE::[CRM] Document test cases for Contact Details,,2,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-2817,Account Details - Edit UI,,2,0,VERIFIED,,[ui],,0,2026-05-20,15,LOW,General | [ui] | 0 deploy touches
CHP-2932,Account Details - Summary bits,,2,0,VERIFIED,,[ui],,0,2026-05-20,15,LOW,General | [ui] | 0 deploy touches
CHP-3001,Documents Tab on Order Details and Order Line Details Tab,,2,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-3322,Create Task: Enhancement,,2,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-3362,Dashboard: Enhancement,,2,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-3389,Purchase order - Add to Existing Purchase Order (Same Supplier),,2,0,VERIFIED,,[purchasing],,0,2026-05-20,15,LOW,General | [purchasing] | 0 deploy touches
CHP-3535,Sourcing: Nov18th Enhancements,,2,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-3572,Purchase order - PO details,,2,0,VERIFIED,,[purchasing],,0,2026-05-20,15,LOW,General | [purchasing] | 0 deploy touches
CHP-3613,Contact: Add contact roles and contact types,,2,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-3681,Handling Opportunities in the new CRM,,2,0,VERIFIED,,[backend],,0,2026-05-20,15,LOW,General | [backend] | 0 deploy touches
CHP-3705,Account Details: Update Fields Spacing and Layout,,2,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-3717,Compare Parts: Enhacements,,2,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-3718,RFQ Status Summary: Enhancement,,2,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-3752,Permissions - Purchase Order & Purchase Order Line,,2,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-3847,Sourcing UI: enhancements,,2,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-506,Project Details (Pricing) - API contract design,,2,0,VERIFIED,,[backend],,0,2026-05-20,15,LOW,General | [backend] | 0 deploy touches
CHP-520,Project Details - Define data model,,2,0,VERIFIED,,[backend],,0,2026-05-20,15,LOW,General | [backend] | 0 deploy touches
CHP-868,Minor UI/UX Enhancements P1,,2,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-934,Project - Part details table columns order,,2,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-1006,Dashboard backgrounds,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-1028,User details - Replace available countries list,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-1094,RFQ from dashboard - Enable External part search,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-1446,Sales Details report validation,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-1663,Contacts list,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-1667,Contact details page and hero (+projects tab),,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-1679,Project entity page - Hero and tabs list,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-1851,Project - Sourcing plan tab,,1,0,VERIFIED,,[ui],,0,2026-05-20,15,LOW,General | [ui] | 0 deploy touches
CHP-1885,Part (details) - Documents tab,,1,0,VERIFIED,,[ui],,0,2026-05-20,15,LOW,General | [ui] | 0 deploy touches
CHP-2152,Contact -> Orders tab,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-2158,Contact - Refactor CrmIds field in contact entity,,1,0,VERIFIED,,[backend],,0,2026-05-20,15,LOW,General | [backend] | 0 deploy touches
CHP-2178,Contact -> Projects tab and Coming soon for the rest,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-2179,QE:: Create CICD pipeline for CRM UI Tests,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-2181,Contact -> Quotes tab,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-2218,Contact details - Split form in 3 parts as per new design,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-2231,Contact details - Add collapsible islands with summary,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-2374,QE:: [CRM] Automate Account Spending,,1,0,VERIFIED,,[qe],,0,2026-05-20,15,LOW,General | [qe] | 0 deploy touches
CHP-2538,Contact details - Integrate Update Contact,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-2757,Order Details Tab (forms and integration) and Activity Tab,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-2890,Order - Create Order Line modal,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-3068,"Purchase Request - basic details page, hero, tabs list",,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-3157,Order and Order Line FAB,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-3330,RFQ: Update columns for xCrmReqNumber,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-3351,RFQ/SO: Status Summary Enhancement,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-3355,"Add Column Selector in Rfq Lines, Order Lines and Tasks",,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-3390,Purchase order - View Purchase Order Details ,,1,0,VERIFIED,,[purchasing],,0,2026-05-20,15,LOW,General | [purchasing] | 0 deploy touches
CHP-3391,Purcahse order - PO line status,,1,0,VERIFIED,,[purchasing],,0,2026-05-20,15,LOW,General | [purchasing] | 0 deploy touches
CHP-3395,Purchase order  - Start Receiving Process on PO Line,,1,0,VERIFIED,,[purchasing],,0,2026-05-20,15,LOW,General | [purchasing] | 0 deploy touches
CHP-3544,Follow-Up: Enhancements,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-3566,Follow Up / Clear Follow Up: Modal Enhancement,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-3573,Purchase Order - PO line details,,1,0,VERIFIED,,[purchasing],,0,2026-05-20,15,LOW,General | [purchasing] | 0 deploy touches
CHP-3583,Warehouse Management,,1,0,VERIFIED,,[backend],,0,2026-05-20,15,LOW,General | [backend] | 0 deploy touches
CHP-3629,Contact Details: Notes,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-3675,Share Entity,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-425,Project Details - API contract design,,1,0,VERIFIED,,[backend],,0,2026-05-20,15,LOW,General | [backend] | 0 deploy touches
CHP-426,Project Details - API development,,1,0,VERIFIED,,[backend],,0,2026-05-20,15,LOW,General | [backend] | 0 deploy touches
CHP-427,Project Details - Develop Kafka consumer to fetch item details from the external system,,1,0,VERIFIED,,[backend],,0,2026-05-20,15,LOW,General | [backend] | 0 deploy touches
CHP-451,Part Details - FAB menu,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-522,Project Details (Pricing) - Define data model,,1,0,VERIFIED,,[backend],,0,2026-05-20,15,LOW,General | [backend] | 0 deploy touches
CHP-540,Project - Part details tab P1,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-615,Project - Sourcing tab,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-632,Project - Parts Details tab - Request multiple quotes,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-762,SO Details view - Parts & HERO section,,1,0,VERIFIED,,[backend],,0,2026-05-20,15,LOW,General | [backend] | 0 deploy touches
CHP-797,Dashboard empty UX,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-839,Rework main layout and dashboard animation,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-914,Project - Parts details to react-table,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-917,Dashboard - Minor adjustments,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-978,Dark mode and dashboard search layout improvements,,1,0,VERIFIED,,,,0,2026-05-20,15,LOW,General | untagged | 0 deploy touches
CHP-1907,Quote - List view,,2,0,VERIFIED,,[ui],,0,2026-05-15,15,LOW,General | [ui] | 0 deploy touches
CHP-2127,Tasks - Table/List view,,2,0,VERIFIED,,"[ui, tasks]",,0,2026-05-15,15,LOW,"General | [ui, tasks] | 0 deploy touches"
CHP-2715,QE:: [CRM] Automate Contact list view,,2,0,VERIFIED,,"[qe, ui-automation]",,0,2026-05-15,15,LOW,"General | [qe, ui-automation] | 0 deploy touches"
CHP-2755,Order Lines List view,,2,0,VERIFIED,,,,0,2026-05-15,15,LOW,General | untagged | 0 deploy touches
CHP-316,"Create info sections, info bits",,2,0,VERIFIED,,,,0,2026-05-15,15,LOW,General | untagged | 0 deploy touches
CHP-1593,QE::UI:: Automate Quote list view,,1,0,VERIFIED,,,,0,2026-05-15,15,LOW,General | untagged | 0 deploy touches
CHP-2345,Add Account Owner as secondary column for Account in Project List View,,1,0,VERIFIED,,,,0,2026-05-15,15,LOW,General | untagged | 0 deploy touches
CHP-2440,QE:: [CRM] Automate Accounts - Projects- BOM List View,,1,0,VERIFIED,,"[qe, ui-automation]",,0,2026-05-15,15,LOW,"General | [qe, ui-automation] | 0 deploy touches"
CHP-2473,Chip1 Inventory & IC Source Pricing Integration in MC1->Part Pricing,,1,0,VERIFIED,,,,0,2026-05-15,15,LOW,General | untagged | 0 deploy touches
CHP-2778,Chip1 Inventory & IC Source Pricing Integration in Project->Pricing,,1,0,VERIFIED,,[backend],,0,2026-05-15,15,LOW,General | [backend] | 0 deploy touches
CHP-2788,Filter & Sorting enhancement - Accounts List view,,1,0,VERIFIED,,[backend],,0,2026-05-15,15,LOW,General | [backend] | 0 deploy touches
CHP-609,Parts - List view P1,,1,0,VERIFIED,,,,0,2026-05-15,15,LOW,General | untagged | 0 deploy touches
CHP-680,Project List View,,1,0,VERIFIED,,[backend],,0,2026-05-15,15,LOW,General | [backend] | 0 deploy touches
CHP-820,QE:: Execute the test cases for Project List view,,1,0,VERIFIED,,[qe],,0,2026-05-15,15,LOW,General | [qe] | 0 deploy touches
CHP-882,QE::Execute the test cases for Quotes list view,,1,0,VERIFIED,,[qe],,0,2026-05-15,15,LOW,General | [qe] | 0 deploy touches
CHP-884,QE::Execute the test cases for Orders list view,,1,0,VERIFIED,,[qe],,0,2026-05-15,15,LOW,General | [qe] | 0 deploy touches
CHP-3165,Invoice data sync,,2,0,VERIFIED,,[backend],,0,2026-05-13,15,LOW,General | [backend] | 0 deploy touches
CHP-3555,Invoices,,2,0,VERIFIED,,,,0,2026-05-13,15,LOW,General | untagged | 0 deploy touches
